frame_name,activity,activity_confidence,person_id,bbox,confidence,face_detected,face_bbox,sentiment,sentiment_score,emotional_intensity
frame000016.png,making_funny,0.15495845675468445,002,"[201, 143, 841, 720]",0.9465439915657043,True,"[431, 143, 692, 547]",happy,0.959338217082332,0.8899371412553797
frame000017.png,making_funny,0.1729402244091034,002,"[152, 126, 837, 720]",0.9340212941169739,True,"[492, 126, 763, 557]",happy,0.4954518705398478,0.24993995741339559
frame000018.png,making_funny,0.1795210987329483,002,"[123, 121, 837, 720]",0.9358609318733215,True,"[486, 125, 743, 508]",neutral,0.7351637128052836,0.6155259374947042
frame000019.png,making_funny,0.17907871305942535,002,"[109, 135, 829, 720]",0.9342316389083862,True,"[491, 147, 743, 535]",happy,0.9999999262384446,0.999999185995361
frame000020.png,making_funny,0.16310638189315796,002,"[100, 149, 823, 720]",0.9379398822784424,True,"[483, 165, 739, 554]",happy,0.999998646061192,0.999987644532768
frame000021.png,making_funny,0.18152976036071777,002,"[73, 124, 839, 720]",0.9153345227241516,True,"[470, 130, 733, 533]",happy,0.9999998483090877,0.9999983685514704
frame000022.png,making_funny,0.10551398992538452,002,"[70, 126, 850, 720]",0.93683260679245,True,"[476, 133, 746, 541]",happy,0.9843212557054342,0.948199676899886
frame000023.png,making_funny,0.1279388666152954,002,"[64, 121, 862, 720]",0.9345327615737915,True,"[465, 133, 739, 546]",happy,0.9374430008993908,0.8519149896964926
frame000024.png,making_funny,0.0670970231294632,002,"[58, 110, 884, 720]",0.9320428967475891,True,"[474, 133, 756, 580]",neutral,0.5731749085619087,0.526744433285355
frame000025.png,,,,,,,,,,
frame000026.png,,,,,,,,,,
frame000027.png,,,,,,,,,,
frame000028.png,,,,,,,,,,
frame000029.png,,,,,,,,,,
frame000030.png,,,,,,,,,,
frame000031.png,,,,,,,,,,
frame000032.png,,,,,,,,,,
frame000033.png,,,,,,,,,,
frame000034.png,,,,,,,,,,
frame000035.png,,,,,,,,,,
frame000036.png,,,,,,,,,,
frame000037.png,,,,,,,,,,
frame000038.png,dancing,0.07282941043376923,002,"[99, 91, 975, 720]",0.9401763677597046,True,"[498, 92, 722, 390]",fear,0.5805843331992204,0.4844446178429558
frame000039.png,,,,,,,,,,
frame000040.png,,,,,,,,,,
frame000041.png,dancing,0.32770591974258423,002,"[141, 50, 1048, 720]",0.816270112991333,True,"[541, 150, 721, 417]",neutral,0.7123745441076018,0.5330398426603458
frame000042.png,anomaly,0.03967940807342529,002,"[349, 213, 1011, 720]",0.876880407333374,True,"[650, 320, 871, 626]",neutral,0.9477794823075308,0.8367746591066565
frame000043.png,dancing,0.07208172976970673,002,"[326, 125, 1084, 720]",0.9473583698272705,True,"[767, 143, 988, 468]",fear,0.92763705122043,0.8216402872644074
frame000044.png,dancing,0.11765413731336594,002,"[289, 60, 1136, 720]",0.9133599400520325,True,"[747, 60, 934, 313]",sad,0.9999872886697609,0.9999030679325167
frame000045.png,dancing,0.057506561279296875,002,"[297, 33, 1175, 720]",0.9359649419784546,True,"[760, 33, 967, 299]",angry,0.4333795131623866,0.1135437281827224
frame000046.png,dancing,0.16794317960739136,002,"[194, 24, 1066, 720]",0.8752120137214661,True,"[481, 24, 675, 276]",neutral,0.799012930943503,0.6069370920422774
frame000047.png,dancing,0.18326343595981598,002,"[89, 22, 945, 720]",0.9070736169815063,True,"[414, 54, 604, 319]",neutral,0.8092914982893358,0.6695258784043272
frame000048.png,dancing,0.20308752357959747,002,"[137, 86, 892, 720]",0.9310013651847839,True,"[325, 198, 494, 462]",sad,0.5140342544846247,0.27645576701538765
frame000049.png,standing,0.07605431973934174,002,"[231, 52, 1006, 720]",0.955251157283783,True,"[545, 70, 713, 301]",happy,0.9213472354073715,0.7730256132980077
frame000050.png,standing,0.09078991413116455,002,"[272, 40, 1041, 720]",0.9410293698310852,True,"[546, 70, 714, 301]",happy,0.905850648022333,0.7315696546805344
frame000051.png,standing,0.09655744582414627,002,"[293, 35, 1051, 720]",0.9550357460975647,True,"[551, 70, 717, 300]",happy,0.6397536086189582,0.32916982098417247
frame000052.png,standing,0.08703413605690002,002,"[306, 33, 1051, 720]",0.9539523720741272,True,"[553, 69, 720, 299]",happy,0.8287917920029738,0.5733319477425227
frame000053.png,standing,0.09453846514225006,002,"[315, 31, 1047, 720]",0.9535366296768188,True,"[553, 67, 722, 298]",happy,0.71741515041165,0.4077528203482498
frame000054.png,standing,0.0984998568892479,002,"[322, 31, 1041, 720]",0.9496603012084961,True,"[555, 67, 723, 297]",happy,0.9861558207758123,0.9434108113645727
frame000055.png,standing,0.09464317560195923,002,"[329, 30, 1036, 720]",0.9386439323425293,True,"[556, 64, 724, 296]",happy,0.9691426391564757,0.8887344717773313
frame000056.png,standing,0.09551794826984406,002,"[334, 29, 1031, 720]",0.9510457515716553,True,"[557, 63, 725, 294]",happy,0.942610347236197,0.8382228102403064
frame000057.png,standing,0.09350227564573288,002,"[338, 29, 1026, 720]",0.9472586512565613,True,"[556, 62, 725, 293]",happy,0.8769808117813442,0.7522121154229557
frame000058.png,standing,0.08294015377759933,002,"[342, 28, 1022, 720]",0.9370303750038147,True,"[555, 59, 725, 290]",happy,0.5125178052839146,0.2223593632650377
frame000059.png,standing,0.09035030007362366,002,"[344, 26, 1018, 720]",0.9395791888237,True,"[556, 58, 726, 289]",happy,0.8876049160535789,0.7784380494806822
frame000060.png,standing,0.0721912756562233,002,"[347, 24, 1016, 720]",0.9416037201881409,True,"[556, 55, 726, 289]",happy,0.9636832040182016,0.9017811932719974
frame000061.png,making_funny,0.07453440129756927,002,"[445, 49, 1109, 720]",0.9659268260002136,True,"[660, 184, 931, 619]",fear,0.8850957359618924,0.7777080898633009
frame000062.png,making_funny,0.07347110658884048,002,"[482, 59, 1155, 720]",0.9711835980415344,True,"[675, 183, 953, 611]",surprise,0.7491450978225598,0.5417000560647384
frame000063.png,making_funny,0.06331479549407959,002,"[421, 42, 1127, 720]",0.9591296911239624,True,"[603, 152, 878, 580]",surprise,0.9636943495057922,0.8840743868547867
frame000064.png,making_funny,0.06515920162200928,002,"[358, 32, 1087, 720]",0.9684629440307617,True,"[546, 142, 823, 570]",surprise,0.8131371409711563,0.6190956261464966
frame000065.png,making_funny,0.05703436955809593,002,"[336, 28, 1081, 720]",0.9635362029075623,True,"[555, 137, 830, 568]",fear,0.49625202461966,0.4928058194015792
frame000066.png,making_funny,0.04227634146809578,002,"[319, 25, 1077, 720]",0.9686002731323242,True,"[543, 131, 814, 548]",fear,0.6170748359264663,0.5453535330997192
frame000067.png,making_funny,0.049659546464681625,002,"[291, 25, 1059, 720]",0.9628116488456726,True,"[512, 135, 779, 548]",fear,0.7427743693942809,0.6245615933642094
frame000068.png,making_funny,0.06762118637561798,002,"[290, 24, 1066, 720]",0.9648110866546631,True,"[515, 127, 780, 535]",fear,0.7078431137835967,0.6216353826630636
frame000069.png,making_funny,0.05001599341630936,002,"[307, 25, 1089, 720]",0.9596803188323975,True,"[560, 131, 830, 539]",surprise,0.8187778810128475,0.704186516031692
frame000070.png,making_funny,0.07137203216552734,002,"[324, 24, 1112, 720]",0.9621291756629944,True,"[572, 126, 838, 532]",fear,0.7494143445649389,0.6498567760959524
frame000071.png,making_funny,0.06877518445253372,002,"[338, 24, 1132, 720]",0.9596465229988098,True,"[588, 129, 855, 533]",fear,0.5724691223785137,0.5745573785215942
frame000072.png,making_funny,0.06066659465432167,002,"[354, 24, 1152, 720]",0.9645369648933411,True,"[605, 130, 878, 530]",surprise,0.8411310703955293,0.7277063077317268
frame000073.png,resting,0.31322312355041504,002,"[284, 78, 1075, 717]",0.7395538091659546,True,"[462, 178, 979, 502]",neutral,0.7847710005330834,0.5834768813575135
frame000074.png,resting,0.2531978189945221,002,"[239, 96, 1058, 719]",0.6114127039909363,True,"[439, 181, 974, 507]",fear,0.4393006719763797,0.34233057662216004
frame000075.png,resting,0.22782209515571594,002,"[212, 100, 1068, 719]",0.6655328869819641,True,"[455, 177, 970, 500]",sad,0.6173991151345359,0.42789909037363216
frame000076.png,resting,0.24230128526687622,002,"[186, 99, 1082, 719]",0.7019793391227722,True,"[447, 175, 969, 494]",sad,0.6349330736738759,0.440197590045156
frame000077.png,resting,0.23203635215759277,002,"[172, 98, 1096, 712]",0.7055806517601013,True,"[454, 174, 973, 495]",neutral,0.9305148502081182,0.799771001877785
frame000078.png,resting,0.28509607911109924,002,"[152, 94, 1119, 716]",0.7164302468299866,True,"[443, 172, 980, 497]",neutral,0.8417786168956425,0.6582624753231432
frame000079.png,resting,0.27770334482192993,002,"[133, 86, 1137, 714]",0.7028871774673462,True,"[441, 172, 978, 499]",neutral,0.4632658565059391,0.37608396803271027
frame000080.png,resting,0.3426037132740021,002,"[121, 87, 1150, 715]",0.6833681464195251,True,"[447, 168, 983, 492]",neutral,0.7182182261671965,0.5185390326393573
frame000081.png,resting,0.23134730756282806,002,"[100, 80, 1164, 718]",0.7049819827079773,True,"[453, 160, 986, 487]",neutral,0.963129352430726,0.8856447676183243
frame000082.png,resting,0.3235824704170227,002,"[79, 70, 1176, 719]",0.7220859527587891,True,"[481, 142, 970, 471]",sad,0.7945924875021615,0.5837201095943076
frame000083.png,resting,0.2893783450126648,002,"[72, 68, 1190, 719]",0.731235146522522,True,"[476, 139, 962, 461]",fear,0.734399594854539,0.5806380511458267
frame000084.png,resting,0.2601846754550934,002,"[72, 69, 1199, 717]",0.6141498684883118,True,"[495, 141, 970, 462]",sad,0.899008357280097,0.7901772358066278
frame000085.png,standing,0.05200400948524475,002,"[40, 39, 1223, 719]",0.9468219876289368,True,"[361, 39, 912, 718]",neutral,0.999793671893997,0.998689766364266
frame000086.png,standing,0.03371499478816986,002,"[33, 29, 1237, 719]",0.935880720615387,True,"[363, 29, 916, 718]",neutral,0.9997138676483055,0.9982499028242277
frame000087.png,standing,0.04224095493555069,002,"[19, 26, 1229, 719]",0.9403302669525146,True,"[333, 26, 889, 718]",angry,0.4574559625918038,0.3390534494964821
frame000088.png,making_funny,0.06141466274857521,002,"[30, 24, 1243, 720]",0.9403438568115234,True,"[350, 24, 867, 639]",angry,0.8520104884449766,0.709820822517387
frame000089.png,making_funny,0.03880395367741585,002,"[31, 24, 1245, 720]",0.942041277885437,True,"[377, 24, 901, 719]",neutral,0.9947083530428856,0.9793127254059282
frame000090.png,making_funny,0.04185715690255165,002,"[30, 23, 1241, 720]",0.9030882716178894,True,"[383, 23, 919, 719]",neutral,0.7445083324009198,0.5070314746901884
frame000091.png,making_funny,0.023648729547858238,002,"[32, 23, 1243, 720]",0.9453426003456116,True,"[361, 23, 927, 719]",neutral,0.9981993649339739,0.9913662263210008
frame000092.png,making_funny,0.04018501192331314,002,"[30, 24, 1240, 720]",0.9411418437957764,True,"[380, 24, 953, 719]",angry,0.5229172994588795,0.48443094296254374
frame000093.png,making_funny,0.03920849785208702,002,"[28, 24, 1239, 720]",0.9486293792724609,True,"[365, 24, 933, 719]",neutral,0.7083026674926649,0.5410879079232127
frame000094.png,reading,0.043646153062582016,002,"[33, 24, 1245, 720]",0.9442306160926819,True,"[352, 24, 904, 719]",neutral,0.99983692538088,0.998978544184577
frame000095.png,standing,0.02227887138724327,002,"[44, 24, 1255, 720]",0.9429759979248047,True,"[285, 24, 888, 719]",neutral,0.5959739227078422,0.37429010270419283
frame000096.png,standing,0.030102429911494255,002,"[46, 25, 1257, 720]",0.9435905814170837,True,"[318, 25, 893, 719]",neutral,0.9485627255361947,0.8695154144313606
frame000097.png,making_funny,0.07475711405277252,002,"[75, 32, 1213, 720]",0.9583960771560669,True,"[548, 92, 709, 317]",neutral,0.9840969789385676,0.939625986471354
frame000098.png,making_funny,0.12261142581701279,002,"[102, 33, 1185, 720]",0.9576046466827393,True,"[548, 87, 710, 315]",happy,0.9171206634258675,0.8117825245520327
frame000099.png,making_funny,0.15996424853801727,002,"[131, 31, 1169, 720]",0.9582061171531677,True,"[573, 83, 732, 316]",sad,0.5327748120001252,0.2898488205290636
frame000100.png,making_funny,0.08239094913005829,002,"[160, 54, 1123, 720]",0.9598549008369446,True,"[575, 119, 736, 359]",happy,0.9977696895902352,0.9889491951040448
frame000101.png,making_funny,0.0944766029715538,002,"[242, 175, 1016, 720]",0.9439100623130798,True,"[560, 302, 725, 546]",happy,0.999989991612614,0.9999172255809781
frame000102.png,making_funny,0.1133037582039833,002,"[261, 188, 998, 720]",0.9489248991012573,True,"[575, 247, 742, 489]",happy,0.9999987382112321,0.9999878948357115
frame000103.png,making_funny,0.07685326784849167,002,"[221, 101, 1048, 720]",0.9543081521987915,True,"[613, 114, 777, 343]",happy,0.9999998453409394,0.9999983664078798
frame000104.png,making_funny,0.10574763268232346,002,"[218, 60, 1068, 720]",0.9580817222595215,True,"[608, 92, 767, 316]",happy,0.9742388554214994,0.9196664691797426
frame000105.png,making_funny,0.1071334108710289,002,"[233, 46, 1072, 720]",0.9586669206619263,True,"[609, 94, 766, 325]",surprise,0.9840017781770317,0.9417590094830718
frame000106.png,making_funny,0.10415101796388626,002,"[240, 39, 1063, 720]",0.9632334113121033,True,"[602, 93, 761, 316]",happy,0.8326684554953487,0.6863767417040056
frame000107.png,making_funny,0.09909792244434357,002,"[248, 33, 1052, 720]",0.9587129354476929,True,"[588, 91, 746, 313]",happy,0.5514499870231497,0.35186126401872897
frame000108.png,making_funny,0.1818593293428421,002,"[257, 31, 1041, 720]",0.9582262635231018,True,"[580, 88, 737, 322]",surprise,0.7277566135408894,0.6154298451851057
frame000109.png,standing,0.06791344285011292,002,"[262, 33, 1065, 720]",0.9519050717353821,True,"[518, 114, 821, 546]",neutral,0.7630262541020546,0.5438203373688969
frame000110.png,making_funny,0.054936349391937256,002,"[260, 35, 1079, 720]",0.9468311667442322,True,"[522, 79, 829, 511]",neutral,0.9553233015231792,0.8665623948518768
frame000111.png,making_funny,0.06763116270303726,002,"[252, 36, 1088, 720]",0.948139488697052,True,"[515, 113, 824, 541]",neutral,0.9492316339000215,0.8490212346170831
frame000112.png,making_funny,0.04562712833285332,002,"[247, 41, 1092, 720]",0.949820876121521,True,"[510, 108, 809, 525]",neutral,0.7107890685510789,0.5552302177507165
frame000113.png,standing,0.03946857154369354,002,"[239, 41, 1098, 720]",0.9461554884910583,True,"[504, 107, 801, 523]",neutral,0.882576243725548,0.7217286618809058
frame000114.png,making_funny,0.15469075739383698,002,"[229, 44, 1096, 720]",0.9452617168426514,True,"[495, 85, 789, 513]",angry,0.5183729490533392,0.5546582701434337
frame000115.png,,,,,,,,,,
frame000116.png,standing,0.07803429663181305,002,"[223, 60, 1044, 720]",0.9118106961250305,True,"[552, 166, 898, 621]",fear,0.530868426973458,0.3869324213030183
frame000117.png,standing,0.061390284448862076,002,"[232, 68, 1024, 720]",0.9013736844062805,True,"[523, 172, 848, 605]",sad,0.6552306650017484,0.5088425769927705
frame000118.png,,,,,,,,,,
frame000119.png,,,,,,,,,,
frame000120.png,standing,0.07810164988040924,002,"[254, 71, 1027, 720]",0.8561170101165771,True,"[439, 169, 762, 580]",happy,0.7019406694877175,0.49261544362144416
frame000121.png,standing,0.1085074171423912,002,"[280, 70, 1033, 720]",0.9017131924629211,True,"[387, 181, 717, 627]",fear,0.6809842176431943,0.5450219283196596
frame000122.png,computer_work,0.06784482300281525,002,"[275, 68, 1013, 720]",0.9321890473365784,True,"[378, 180, 675, 610]",happy,0.9961261205434069,0.9812931185817663
frame000123.png,medical,0.09568948298692703,002,"[397, 161, 1003, 710]",0.9106916189193726,True,"[745, 207, 834, 329]",angry,0.47406795167119964,0.42162400628145913
frame000124.png,medical,0.05298828333616257,002,"[438, 190, 999, 714]",0.9053906202316284,True,"[749, 200, 837, 318]",angry,0.4189029349306976,0.22558093964068882
frame000125.png,medical,0.12722918391227722,002,"[452, 196, 997, 716]",0.9078671336174011,True,"[743, 196, 833, 322]",angry,0.4167416454569616,0.32938307613931594
frame000126.png,medical,0.09614280611276627,002,"[459, 195, 995, 719]",0.8569320440292358,True,"[730, 195, 820, 320]",angry,0.36031947313816687,0.19459962298726008
frame000127.png,medical,0.1051173210144043,002,"[482, 195, 1003, 719]",0.7490171194076538,True,"[712, 195, 801, 322]",fear,0.9447252221987593,0.8296621727478076
frame000128.png,medical,0.1308922916650772,002,"[488, 253, 946, 718]",0.7993584871292114,False,,,,
frame000129.png,medical,0.10286807268857956,002,"[489, 276, 924, 719]",0.8367212414741516,False,,,,
frame000130.png,medical,0.1476048082113266,002,"[486, 277, 918, 719]",0.8742236495018005,False,,,,
frame000131.png,medical,0.19968684017658234,002,"[483, 274, 916, 720]",0.8744046688079834,False,,,,
frame000132.png,medical,0.11848119646310806,002,"[479, 269, 916, 720]",0.8553298115730286,False,,,,
frame000133.png,medical,0.1775893270969391,002,"[551, 210, 1026, 720]",0.9041303992271423,True,"[682, 210, 783, 340]",angry,0.728868141210381,0.6124466067321509
frame000134.png,medical,0.1766890436410904,002,"[508, 235, 963, 720]",0.8551777005195618,False,,,,
frame000135.png,medical,0.07296910136938095,002,"[508, 284, 921, 716]",0.9071024060249329,True,"[810, 317, 850, 368]",sad,0.9219763209376599,0.8084515747356423
frame000136.png,medical,0.10159749537706375,002,"[504, 300, 909, 715]",0.9092065691947937,True,"[814, 313, 854, 362]",sad,0.9487652437610983,0.8461898744241421
frame000136.png,medical,0.10159749537706375,005,"[533, 234, 789, 562]",0.9366496205329895,True,"[656, 252, 695, 312]",fear,0.5786045069385293,0.5474480578086995
frame000137.png,medical,0.07918056100606918,002,"[499, 303, 910, 716]",0.9234696626663208,True,"[816, 310, 858, 359]",happy,0.8688017935122521,0.7166269156436745
frame000137.png,medical,0.07918056100606918,005,"[538, 232, 791, 557]",0.9035643935203552,True,"[666, 251, 707, 313]",sad,0.8263320981343953,0.7124463171718541
frame000138.png,medical,0.07253623753786087,002,"[497, 302, 916, 716]",0.9240707755088806,True,"[819, 307, 861, 358]",neutral,0.5103582487054111,0.34343304935112773
frame000138.png,medical,0.07253623753786087,005,"[542, 228, 804, 567]",0.8581042885780334,True,"[667, 248, 710, 313]",sad,0.9532093673950519,0.8820908941833014
frame000139.png,medical,0.07168940454721451,002,"[499, 301, 925, 715]",0.9200853109359741,True,"[823, 305, 867, 356]",neutral,0.9620008597354045,0.8726147692276893
frame000139.png,medical,0.07168940454721451,005,"[567, 228, 828, 566]",0.8177782893180847,True,"[669, 247, 712, 313]",sad,0.9582566959789778,0.8763303748749711
frame000140.png,medical,0.09061829745769501,002,"[498, 299, 933, 715]",0.9169523119926453,True,"[828, 303, 871, 353]",sad,0.5686494063142913,0.2273053768733826
frame000140.png,medical,0.09061829745769501,005,"[596, 232, 848, 554]",0.8527594208717346,True,"[678, 254, 720, 320]",fear,0.7262883328981594,0.5835660860743008
frame000141.png,medical,0.09937017410993576,002,"[497, 294, 941, 714]",0.8951473236083984,True,"[833, 299, 878, 349]",sad,0.6457107241291103,0.41861159491506894
frame000141.png,medical,0.09937017410993576,005,"[609, 238, 854, 548]",0.8590893745422363,True,"[689, 259, 731, 324]",angry,0.7892187913048232,0.5402262357299839
frame000142.png,medical,0.12071551382541656,002,"[496, 292, 949, 714]",0.9123720526695251,True,"[696, 292, 738, 345]",neutral,0.3779212107813801,0.18641685573321187
frame000142.png,medical,0.12071551382541656,005,"[612, 242, 855, 547]",0.857952356338501,True,"[699, 262, 740, 326]",neutral,0.813791269143445,0.6809747724478039
frame000143.png,medical,0.11499638110399246,002,"[496, 292, 955, 715]",0.898007333278656,True,"[835, 295, 885, 353]",sad,0.5489293651096511,0.4996355168643456
frame000143.png,medical,0.11499638110399246,005,"[611, 241, 858, 548]",0.8448410630226135,True,"[704, 261, 746, 325]",sad,0.6725396718846294,0.5767310512130992
frame000144.png,medical,0.08551250398159027,002,"[499, 291, 963, 715]",0.9168818593025208,True,"[834, 296, 877, 348]",sad,0.559009436050899,0.49875427103549264
frame000144.png,medical,0.08551250398159027,005,"[606, 237, 859, 550]",0.8817377686500549,True,"[708, 256, 749, 322]",happy,0.5120153286497598,0.32990547166253137
frame000145.png,medical,0.08563342690467834,002,"[502, 293, 970, 715]",0.9220532178878784,True,"[709, 293, 750, 351]",neutral,0.4995809096770687,0.3518492133382516
frame000145.png,medical,0.08563342690467834,005,"[599, 233, 856, 551]",0.896651029586792,True,"[712, 255, 752, 321]",sad,0.8698601839728283,0.7109223701033336
